URL_ID,URL,POSITIVE_SCORE,NEGATIVE_SCORE,POLARITY_SCORE,SUBJECTIVITY_SCORE,AVG_SENTENCE_LENGTH,PERCENTAGE_COMPLEX_WORDS,FOG_INDEX,AVG_WORDS_PER_SENTENCE,COMPLEX_WORD_COUNT,WORD_COUNT,SYLLABLES_PER_WORD,PERSONAL_PRONOUNS,AVG_WORD_LENGTH
bctech2011,https://insights.blackcoffer.com/ml-and-ai-based-insurance-premium-model-to-predict-premium-to-be-charged-by-the-insurance-company/,132.0,45.0,0.49152542095183377,0.10381231665465553,9.63276836158192,0.4961876832844575,4.051582417946551,9.63276836158192,846.0,1705.0,2.5882697947214077,2.0,7.8885630498533725
bctech2012,https://insights.blackcoffer.com/streamlined-integration-interactive-brokers-api-with-python-for-desktop-trading-application/,19.0,6.0,0.5199999792000009,0.0750750748496244,6.403846153846154,0.42042042042042044,2.72970662970663,6.403846153846154,140.0,333.0,2.4954954954954953,1.0,7.891891891891892
bctech2013,https://insights.blackcoffer.com/efficient-data-integration-and-user-friendly-interface-development-navigating-challenges-in-web-application-deployment/,17.0,10.0,0.2592592496570648,0.06537530250514455,11.8,0.324455205811138,4.849782082324456,11.8,134.0,413.0,2.222760290556901,1.0,7.319612590799031
bctech2014,https://insights.blackcoffer.com/effective-management-of-social-media-data-extraction-strategies-for-authentication-security-and-reliability/,11.0,6.0,0.2941176297577865,0.051204819122877054,6.264150943396227,0.39457831325301207,2.663491702659696,6.264150943396227,131.0,332.0,2.3072289156626504,1.0,7.4879518072289155
bctech2015,https://insights.blackcoffer.com/streamlined-trading-operations-interface-for-metatrader-4-empowering-efficient-management-and-monitoring/,15.0,3.0,0.6666666296296316,0.05232558124323959,11.862068965517242,0.40406976744186046,4.906455493183642,11.862068965517242,139.0,344.0,2.36046511627907,1.0,7.523255813953488
bctech2016,https://insights.blackcoffer.com/efficient-aws-infrastructure-setup-and-management-addressing-security-scalability-and-compliance/,9.0,11.0,-0.09999999500000024,0.06211180104934223,6.0754716981132075,0.40372670807453415,2.5916793624750967,6.0754716981132075,130.0,322.0,2.3198757763975157,1.0,7.425465838509317
bctech2017,https://insights.blackcoffer.com/streamlined-equity-waterfall-calculation-and-deal-management-system/,6.0,4.0,0.19999998000000202,0.040650406338819486,8.482758620689655,0.3780487804878049,3.5443229604709843,8.482758620689655,93.0,246.0,2.2113821138211383,1.0,7.178861788617886
bctech2018,https://insights.blackcoffer.com/automated-orthopedic-case-report-generation-harnessing-web-scraping-and-ai-integration/,6.0,3.0,0.33333329629630043,0.035999999856,10.0,0.332,4.1328000000000005,10.0,83.0,250.0,2.168,1.0,7.268
bctech2019,https://insights.blackcoffer.com/streamlining-time-calculation-in-warehouse-management-leveraging-shiphero-api-and-google-bigquery-integration/,7.0,15.0,-0.36363634710743875,0.07457627093363976,11.346153846153847,0.2745762711864407,4.648292046936115,11.346153846153847,81.0,295.0,2.0033898305084747,1.0,6.928813559322034
bctech2020,https://insights.blackcoffer.com/efficient-database-design-and-management-streamlining-access-and-integration-for-partner-entity-management/,20.0,9.0,0.37931033174791956,0.06290672437547348,15.89655172413793,0.4837310195227766,6.552113097464283,15.89655172413793,223.0,461.0,2.5010845986984815,4.0,7.724511930585683
bctech2021,https://insights.blackcoffer.com/automated-campaign-management-system-a-comprehensive-solution-with-linkedin-and-email-integration/,26.0,10.0,0.44444443209876583,0.10344827556480381,6.566037735849057,0.3620689655172414,2.7712426805465196,6.566037735849057,126.0,348.0,2.2988505747126435,1.0,7.540229885057471
bctech2022,https://insights.blackcoffer.com/ai-driven-data-analysis-ai-tool-using-langchain-for-a-leading-real-estate-and-financing-firm-worldwide/,18.0,8.0,0.3846153698224858,0.06060606046478774,12.617647058823529,0.30536130536130535,5.169203345673934,12.617647058823529,131.0,429.0,2.1538461538461537,1.0,7.062937062937063
bctech2023,https://insights.blackcoffer.com/grafana-dashboard-to-visualize-and-analyze-sensors-data/,16.0,4.0,0.5999999700000015,0.056338028010315414,17.75,0.3267605633802817,7.230704225352113,17.75,116.0,355.0,2.1577464788732392,8.0,6.954929577464789
bctech2024,https://insights.blackcoffer.com/mvp-for-a-software-that-analyses-content-from-audio-pharma-based/,26.0,11.0,0.4054053944485029,0.07855626310285295,16.24137931034483,0.3970276008492569,6.655362764477634,16.24137931034483,187.0,471.0,2.367303609341826,11.0,7.3906581740976645
bctech2025,https://insights.blackcoffer.com/data-engineering-and-management-tool-airbyte-with-custom-data-connectors-to-manage-crm-database/,22.0,9.0,0.4193548251821024,0.06873614175446532,12.18918918918919,0.31042128603104213,4.999844190088093,12.18918918918919,140.0,451.0,2.130820399113082,24.0,7.277161862527716
bctech2026,https://insights.blackcoffer.com/text-summarizing-tool-to-scrape-and-summarize-pubmed-medical-papers/,33.0,6.0,0.6923076745562136,0.08351177712310112,12.289473684210526,0.3297644539614561,5.047695255268793,12.289473684210526,154.0,467.0,2.1927194860813706,8.0,7.289079229122056
bctech2027,https://insights.blackcoffer.com/7up7down-10updown-snakes-and-ladder-games-built-using-oops/,19.0,4.0,0.6521738846880919,0.05239179942507563,9.755555555555556,0.3234624145785877,4.031607188053658,9.755555555555556,142.0,439.0,2.1685649202733486,10.0,7.052391799544419
bctech2028,https://insights.blackcoffer.com/data-studio-dashboard-with-a-data-pipeline-tool-synced-with-podio-using-custom-webhooks-and-google-cloud-function/,27.0,13.0,0.34999999125000025,0.077821011521749,13.179487179487179,0.3035019455252918,5.393195650004989,13.179487179487179,156.0,514.0,2.2042801556420235,1.0,7.118677042801556
bctech2029,https://insights.blackcoffer.com/end-to-end-tool-to-optimize-routing-and-planning-of-field-engineers-using-googles-cvrp-tw-algorithm/,37.0,12.0,0.5102040712203251,0.09210526298476454,11.822222222222223,0.40789473684210525,4.892046783625731,11.822222222222223,217.0,532.0,2.4266917293233083,23.0,7.4943609022556394
bctech2030,https://insights.blackcoffer.com/end-to-end-tool-to-predict-biofuel-prices-using-ieso-data/,24.0,20.0,0.09090908884297526,0.09606986878587365,14.3125,0.2903930131004367,5.841157205240175,14.3125,133.0,458.0,2.1200873362445414,5.0,7.0152838427947595
bctech2031,https://insights.blackcoffer.com/etl-discovery-tool-using-llma-langchain-openai/,22.0,4.0,0.6923076656804744,0.04506065850076142,13.418604651162791,0.30849220103986136,5.4908387408810615,13.418604651162791,178.0,577.0,2.0901213171577124,16.0,6.994800693240901
bctech2032,https://insights.blackcoffer.com/gpt-ocr-api/,2.0,2.0,0.0,0.016528925551533364,11.523809523809524,0.23140495867768596,4.702085792994884,11.523809523809524,56.0,242.0,1.8512396694214877,7.0,6.363636363636363
bctech2033,https://insights.blackcoffer.com/dockerize-the-aws-lambda-for-serverless-architecture/,9.0,11.0,-0.09999999500000024,0.051546391619725795,11.757575757575758,0.35309278350515466,4.844267416432365,11.757575757575758,137.0,388.0,2.3247422680412373,2.0,7.536082474226804
bctech2034,https://insights.blackcoffer.com/design-and-develop-a-product-recommendation-engine-based-on-the-features-of-products/,33.0,27.0,0.09999999833333337,0.11516314757166382,12.116279069767442,0.29942418426103645,4.966281301611392,12.116279069767442,156.0,521.0,2.236084452975048,1.0,7.176583493282149
bctech2035,https://insights.blackcoffer.com/database-discovery-tool-using-openai/,26.0,22.0,0.08333333159722227,0.11214953244824875,10.19047619047619,0.4719626168224299,4.264975522919448,10.19047619047619,202.0,428.0,2.5911214953271027,5.0,7.707943925233645
bctech2036,https://insights.blackcoffer.com/automate-the-data-management-process/,26.0,11.0,0.4054053944485029,0.07939914146051687,9.32,0.3218884120171674,3.856755364806867,9.32,150.0,466.0,2.1974248927038627,2.0,6.944206008583691
bctech2037,https://insights.blackcoffer.com/realtime-kibana-dashboard-for-a-financial-tech-firm/,18.0,18.0,0.0,0.0677966100418143,18.310344827586206,0.23163841807909605,7.416793298266121,18.310344827586206,123.0,531.0,1.871939736346516,13.0,6.470809792843691
bctech2038,https://insights.blackcoffer.com/data-management-etl-and-data-automation/,9.0,1.0,0.7999999200000081,0.04545454524793389,12.222222222222221,0.18181818181818182,4.961616161616162,12.222222222222221,40.0,220.0,1.790909090909091,7.0,6.586363636363636
bctech2039,https://insights.blackcoffer.com/data-management-egeas/,4.0,1.0,0.599999880000024,0.0340136052107918,11.307692307692308,0.2857142857142857,4.637362637362638,11.307692307692308,42.0,147.0,2.0340136054421767,5.0,6.829931972789115
bctech2040,https://insights.blackcoffer.com/design-and-develop-powershell-script/,3.0,2.0,0.199999960000008,0.025125628014444082,99.5,0.12060301507537688,39.84824120603015,99.5,24.0,199.0,1.743718592964824,13.0,6.50251256281407
bctech2041,https://insights.blackcoffer.com/design-and-develop-jenkins-shared-library/,3.0,4.0,-0.1428571224489825,0.06249999944196429,56.0,0.23214285714285715,22.492857142857144,56.0,26.0,112.0,1.8660714285714286,9.0,6.223214285714286
bctech2042,https://insights.blackcoffer.com/design-and-develop-retool-app-for-wholecell-io-and-asana-data-using-their-apis/,4.0,3.0,0.1428571224489825,0.052631578551642265,44.333333333333336,0.22556390977443608,17.82355889724311,44.333333333333336,30.0,133.0,1.9473684210526316,6.0,6.368421052631579
bctech2043,https://insights.blackcoffer.com/design-and-develop-a-retool-app-that-will-show-stock-and-crypto-related-information-using-iex-api/,4.0,3.0,0.1428571224489825,0.03664921446780516,63.666666666666664,0.2094240837696335,25.55043630017452,63.666666666666664,40.0,191.0,1.8324607329842932,2.0,6.130890052356021
bctech2044,https://insights.blackcoffer.com/crm-monday-com-make-com-to-data-warehouse-to-klipfolio-dashboard/,8.0,4.0,0.3333333055555579,0.052173912816635165,9.2,0.2782608695652174,3.791304347826087,9.2,64.0,230.0,1.9869565217391305,6.0,6.891304347826087
bctech2045,https://insights.blackcoffer.com/ner-task-using-bert-with-data-in-xml-format/,5.0,5.0,0.0,0.04878048756692445,10.789473684210526,0.2682926829268293,4.4231065468549415,10.789473684210526,55.0,205.0,1.9170731707317072,7.0,6.521951219512195
bctech2046,https://insights.blackcoffer.com/qualtrics-api-integration-using-python/,4.0,2.0,0.33333327777778704,0.03947368395083103,11.692307692307692,0.23684210526315788,4.77165991902834,11.692307692307692,36.0,152.0,1.986842105263158,5.0,6.776315789473684
bctech2047,https://insights.blackcoffer.com/design-and-develop-mlops-framework-for-data-centric-ai/,11.0,3.0,0.5714285306122479,0.05204460947195313,29.88888888888889,0.26394052044609667,12.061131763733995,29.88888888888889,71.0,269.0,1.933085501858736,1.0,6.594795539033457
bctech2048,https://insights.blackcoffer.com/nlp-based-approach-for-data-transformation/,4.0,3.0,0.1428571224489825,0.05468749957275391,21.333333333333332,0.2734375,8.642708333333333,21.333333333333332,35.0,128.0,2.0390625,2.0,6.65625
bctech2049,https://insights.blackcoffer.com/an-etl-tool-to-pull-data-from-shiphero-to-google-bigquery-data-warehouse/,7.0,8.0,-0.06666666222222252,0.05597014904488751,17.866666666666667,0.26492537313432835,7.252636815920399,17.866666666666667,71.0,268.0,2.0,9.0,6.682835820895522
bctech2050,https://insights.blackcoffer.com/plaid-financial-analytics-a-data-driven-dashboard-to-generate-insights/,6.0,7.0,-0.07692307100591762,0.06806282686878101,19.1,0.2774869109947644,7.750994764397906,19.1,53.0,191.0,2.0366492146596857,2.0,6.712041884816754
bctech2051,https://insights.blackcoffer.com/recommendation-engine-for-insurance-sector-to-expand-business-in-the-rural-area/,14.0,7.0,0.3333333174603182,0.05769230753381234,20.22222222222222,0.3269230769230769,8.219658119658119,20.22222222222222,119.0,364.0,2.21978021978022,4.0,7.1291208791208796
bctech2052,https://insights.blackcoffer.com/data-from-crm-via-zapier-to-google-sheets-dynamic-to-powerbi/,13.0,3.0,0.6249999609375024,0.0808080803999592,11.0,0.20202020202020202,4.480808080808081,11.0,40.0,198.0,1.8383838383838385,8.0,6.353535353535354
bctech2053,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,7.0,2.0,0.5555554938271674,0.041474654186752745,12.055555555555555,0.2534562211981567,4.923604710701485,12.055555555555555,55.0,217.0,2.0368663594470044,13.0,6.686635944700461
bctech2054,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,11.0,4.0,0.46666663555555765,0.07772020685119065,8.041666666666666,0.17616580310880828,3.2871329879101903,8.041666666666666,34.0,193.0,1.7875647668393781,16.0,6.259067357512953
bctech2055,https://insights.blackcoffer.com/monday-com-to-kpi-dashboard-to-manage-view-and-generate-insights-from-the-crm-data/,15.0,8.0,0.3043478128544429,0.10267857097018496,8.296296296296296,0.25892857142857145,3.422089947089947,8.296296296296296,58.0,224.0,1.9151785714285714,6.0,6.361607142857143
bctech2056,https://insights.blackcoffer.com/data-management-for-a-political-saas-application/,22.0,9.0,0.4193548251821024,0.05032467524297942,10.098360655737705,0.3116883116883117,4.164019586970407,10.098360655737705,192.0,616.0,2.1185064935064934,8.0,6.810064935064935
bctech2057,https://insights.blackcoffer.com/google-lsa-ads-google-local-service-ads-etl-tools-and-dashboards/,9.0,9.0,0.0,0.062499999782986114,16.941176470588236,0.2569444444444444,6.879248366013072,16.941176470588236,74.0,288.0,1.9930555555555556,1.0,6.694444444444445
bctech2058,https://insights.blackcoffer.com/ad-networks-marketing-campaign-data-dashboard-in-looker-google-data-studio/,13.0,9.0,0.18181817355371938,0.05929919121482698,41.22222222222222,0.2398921832884097,16.584845762204253,41.22222222222222,89.0,371.0,1.986522911051213,1.0,6.7924528301886795
bctech2059,https://insights.blackcoffer.com/analytical-solution-for-a-tech-firm/,12.0,13.0,-0.03999999840000006,0.1256281400722204,24.875,0.27638190954773867,10.060552763819096,24.875,55.0,199.0,2.0854271356783918,2.0,6.839195979899498
bctech2060,https://insights.blackcoffer.com/ai-solution-for-a-technology-information-and-internet-firm/,8.0,4.0,0.3333333055555579,0.06091370527454972,32.833333333333336,0.27411167512690354,13.242978003384096,32.833333333333336,54.0,197.0,2.081218274111675,1.0,6.751269035532995
bctech2061,https://insights.blackcoffer.com/ai-and-nlp-based-solutions-to-automate-data-discovery-for-venture-capital-and-private-equity-principals/,8.0,6.0,0.14285713265306196,0.039106145142161604,11.548387096774194,0.29329608938547486,4.736673274463867,11.548387096774194,105.0,358.0,2.03072625698324,29.0,6.79608938547486
bctech2062,https://insights.blackcoffer.com/an-etl-solution-for-an-internet-publishing-firm/,12.0,5.0,0.4117646816609011,0.05723905704633314,12.91304347826087,0.20875420875420875,5.248719074806032,12.91304347826087,62.0,297.0,1.8821548821548821,18.0,6.276094276094276
bctech2063,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,5.0,12.0,-0.4117646816609011,0.055921052447628114,9.806451612903226,0.23026315789473684,4.014685908319185,9.806451612903226,70.0,304.0,1.9671052631578947,26.0,6.2006578947368425
bctech2064,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,3.0,5.0,-0.24999996875000394,0.034334763801138354,8.321428571428571,0.2875536480686695,3.4435928877988964,8.321428571428571,67.0,233.0,2.0,8.0,6.781115879828326
bctech2065,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,8.0,4.0,0.3333333055555579,0.054794520297741914,15.642857142857142,0.3242009132420091,6.386823222439661,15.642857142857142,71.0,219.0,2.0913242009132422,4.0,6.954337899543379
bctech2066,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,10.0,9.0,0.05263157617728546,0.13571428474489797,20.0,0.30714285714285716,8.122857142857143,20.0,43.0,140.0,2.1357142857142857,3.0,7.0285714285714285
bctech2067,https://insights.blackcoffer.com/golden-record-a-knowledge-graph-database-approach-to-unfold-discovery-using-neo4j/,15.0,6.0,0.4285714081632663,0.0889830504704108,11.8,0.2838983050847458,4.833559322033899,11.8,67.0,236.0,2.0889830508474576,12.0,6.885593220338983
bctech2068,https://insights.blackcoffer.com/advanced-ai-for-trading-automation/,11.0,5.0,0.37499997656250145,0.07960198965372145,9.136363636363637,0.31840796019900497,3.781908638625057,9.136363636363637,64.0,201.0,2.1044776119402986,9.0,6.656716417910448
bctech2069,https://insights.blackcoffer.com/create-a-knowledge-graph-to-provide-real-time-analytics-recommendations-and-a-single-source-of-truth/,5.0,7.0,-0.16666665277777895,0.09448818823237647,12.7,0.2677165354330709,5.187086614173229,12.7,34.0,127.0,2.094488188976378,1.0,7.125984251968504
bctech2070,https://insights.blackcoffer.com/advanced-ai-for-thermal-person-detection/,4.0,2.0,0.33333327777778704,0.07692307593688365,15.6,0.24358974358974358,6.337435897435897,15.6,19.0,78.0,1.9743589743589745,2.0,6.897435897435898
bctech2071,https://insights.blackcoffer.com/advanced-ai-for-road-cam-threat-detection/,4.0,9.0,-0.3846153550295881,0.11504424676951994,12.555555555555555,0.3008849557522124,5.142576204523107,12.555555555555555,34.0,113.0,2.150442477876106,1.0,7.1415929203539825
bctech2072,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,6.0,5.0,0.09090908264462885,0.08943089358186265,15.375,0.3008130081300813,6.270325203252033,15.375,37.0,123.0,2.154471544715447,3.0,7.1138211382113825
bctech2073,https://insights.blackcoffer.com/handgun-detection-using-yolo/,5.0,2.0,0.4285713673469475,0.0769230760777684,18.2,0.32967032967032966,7.411868131868132,18.2,30.0,91.0,2.098901098901099,2.0,7.34065934065934
bctech2074,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,4.0,10.0,-0.42857139795918586,0.10687022819183033,10.076923076923077,0.33587786259541985,4.1651203758073985,10.076923076923077,44.0,131.0,2.2519083969465647,4.0,7.2748091603053435
bctech2075,https://insights.blackcoffer.com/car-detection-in-satellite-images/,11.0,2.0,0.6923076390532585,0.06341463383700179,10.789473684210526,0.2634146341463415,4.421155327342747,10.789473684210526,54.0,205.0,1.9707317073170731,11.0,6.7560975609756095
bctech2076,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,13.0,5.0,0.4444444197530878,0.07594936676814613,11.285714285714286,0.29535864978902954,4.632429174201326,11.285714285714286,70.0,237.0,2.151898734177215,15.0,7.236286919831223
bctech2077,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,7.0,7.0,0.0,0.051282051094204945,13.65,0.20512820512820512,5.542051282051283,13.65,56.0,273.0,1.9633699633699633,12.0,6.534798534798535
bctech2078,https://insights.blackcoffer.com/data-transformation/,20.0,13.0,0.21212120569329682,0.12043795576482498,11.416666666666666,0.25547445255474455,4.668856447688564,11.416666666666666,70.0,274.0,2.0145985401459856,12.0,6.4416058394160585
bctech2079,https://insights.blackcoffer.com/e-commerce-store-analysis-purchase-behavior-ad-spend-conversion-traffic-etc/,7.0,1.0,0.7499999062500118,0.034482758472057076,12.210526315789474,0.27586206896551724,4.994555353901998,12.210526315789474,64.0,232.0,2.0172413793103448,14.0,6.870689655172414
bctech2080,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,9.0,0.0,0.9999998888889013,0.044554455224977946,16.833333333333332,0.33663366336633666,6.867986798679867,16.833333333333332,68.0,202.0,2.103960396039604,6.0,7.03960396039604
bctech2081,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,24.0,7.0,0.5483870790842877,0.05762081773676428,14.54054054054054,0.35315985130111527,5.957480156736662,14.54054054054054,190.0,538.0,2.217472118959108,6.0,7.057620817843866
